,area,buildtime,room_num,hall_num,floor,dire,exemption of business tax,exemption of double tax,quality education,distance,loc
2946,93.3,2011,2.0,2.0,2.0,2.0,0.0,1.0,0.0,5000,85.0
2947,305.0,2011,4.0,2.0,2.0,2.0,0.0,1.0,0.0,5000,52.0
2948,56.82,2008,1.0,1.0,3.0,2.0,1.0,0.0,1.0,1183,85.0
2949,38.39,1996,1.0,1.0,1.0,1.0,0.0,1.0,0.0,5000,51.0
2950,119.8,2014,3.0,2.0,2.0,2.0,0.0,1.0,0.0,5000,36.0
2951,100.0,2007,2.0,2.0,2.0,2.0,0.0,1.0,0.0,5000,39.0
2952,70.0,2013,2.0,1.0,1.0,1.0,0.0,1.0,0.0,5000,132.0
2953,48.92,2016,1.0,1.0,1.0,2.0,1.0,0.0,0.0,5000,58.0
2954,130.23,2008,2.0,2.0,3.0,1.0,0.0,1.0,1.0,232,13.0
2955,87.75,2012,2.0,2.0,2.0,2.0,0.0,1.0,0.0,5000,33.0
2956,47.41,1997,1.0,1.0,1.0,1.0,0.0,0.0,1.0,5000,127.0
2957,47.0,1994,1.0,1.0,3.0,1.0,1.0,0.0,1.0,918,99.0
2958,66.7,1995,2.0,2.0,3.0,1.0,0.0,0.0,1.0,1155,34.0
2959,75.7,2012,2.0,2.0,2.0,2.0,0.0,1.0,0.0,5000,112.0
2960,110.0,2004,2.0,2.0,2.0,1.0,0.0,1.0,0.0,927,78.0
2961,81.0,1989,3.0,1.0,3.0,1.0,0.0,1.0,1.0,5000,10.0
2962,89.35,2001,2.0,2.0,3.0,1.0,0.0,1.0,1.0,604,42.0
2963,89.25,2008,3.0,2.0,3.0,2.0,1.0,0.0,1.0,5000,151.0
2964,121.4,2006,3.0,2.0,3.0,2.0,0.0,1.0,0.0,5000,33.0
2965,89.0,2014,2.0,2.0,3.0,1.0,0.0,1.0,0.0,5000,81.0
2966,95.1,2015,2.0,2.0,3.0,1.0,0.0,1.0,0.0,182,60.0
2967,207.0,2004,4.0,2.0,1.0,1.0,0.0,1.0,1.0,1086,79.0
2968,77.0,2011,2.0,1.0,3.0,1.0,0.0,1.0,0.0,5000,33.0
2969,77.1,2013,2.0,2.0,3.0,2.0,0.0,1.0,0.0,5000,33.0
2970,83.69,2006,2.0,2.0,2.0,2.0,0.0,1.0,0.0,5000,52.0
2971,72.0,2006,2.0,1.0,2.0,2.0,1.0,0.0,1.0,1101,70.0
2972,134.89,2008,2.0,2.0,1.0,1.0,0.0,0.0,1.0,232,13.0
2973,140.0,2015,4.0,2.0,3.0,2.0,0.0,1.0,0.0,508,40.0
2974,77.6,2004,2.0,2.0,2.0,2.0,0.0,1.0,1.0,960,26.0
2975,225.04,2008,4.0,2.0,3.0,1.0,1.0,0.0,1.0,790,122.0
2976,67.7,2014,2.0,1.0,2.0,1.0,1.0,0.0,0.0,925,22.0
2977,96.7,1995,2.0,1.0,3.0,1.0,0.0,1.0,1.0,488,4.0
2978,100.0,1998,3.0,2.0,2.0,1.0,0.0,1.0,0.0,5000,91.0
2979,78.0,2005,2.0,2.0,2.0,2.0,0.0,1.0,1.0,1165,102.0
2980,96.87,2005,2.0,1.0,1.0,2.0,0.0,1.0,1.0,475,31.0
2981,68.09,1990,2.0,1.0,3.0,1.0,0.0,1.0,1.0,406,11.0
2982,66.0,1999,2.0,1.0,3.0,2.0,0.0,1.0,1.0,5000,19.0
2983,75.0,2012,2.0,2.0,3.0,1.0,0.0,1.0,0.0,5000,33.0
2984,90.0,2008,2.0,2.0,2.0,1.0,1.0,0.0,1.0,5000,68.0
2985,128.0,2007,2.0,2.0,2.0,7.0,0.0,1.0,1.0,232,13.0
2986,76.78,2005,2.0,2.0,1.0,1.0,0.0,0.0,0.0,536,52.0
2987,200.44,2000,4.0,2.0,3.0,1.0,0.0,0.0,1.0,790,122.0
2988,77.0,2014,2.0,2.0,2.0,2.0,0.0,1.0,0.0,528,70.0
2989,90.0,2016,3.0,2.0,2.0,2.0,0.0,0.0,0.0,5000,112.0
2990,82.0,2008,2.0,2.0,2.0,2.0,0.0,1.0,1.0,5000,61.0
2991,77.4,1994,2.0,1.0,2.0,1.0,0.0,0.0,0.0,793,127.0
2992,42.0,1996,1.0,1.0,1.0,1.0,1.0,0.0,1.0,454,99.0
2993,51.4,1989,2.0,1.0,3.0,1.0,0.0,1.0,1.0,321,44.0
2994,89.58,2012,2.0,2.0,1.0,5.0,0.0,0.0,1.0,5000,80.0
2995,71.16,1995,2.0,1.0,3.0,1.0,0.0,0.0,1.0,525,122.0
2996,77.4,2014,2.0,2.0,2.0,1.0,1.0,0.0,0.0,5000,57.0
2997,59.52,1998,2.0,1.0,3.0,1.0,0.0,1.0,1.0,477,24.0
2998,51.59,2002,1.0,1.0,3.0,1.0,0.0,1.0,1.0,272,106.0
2999,97.6,2002,2.0,2.0,1.0,1.0,0.0,1.0,0.0,344,117.0
3000,38.09,1989,1.0,1.0,2.0,1.0,0.0,1.0,1.0,152,54.0
3001,90.26,2003,2.0,2.0,1.0,1.0,0.0,1.0,1.0,5000,37.0
3002,120.0,2006,3.0,2.0,1.0,1.0,1.0,0.0,1.0,5000,39.0
3003,87.77,1996,2.0,2.0,3.0,1.0,0.0,1.0,1.0,5000,37.0
3004,80.0,2008,2.0,2.0,1.0,2.0,0.0,1.0,1.0,5000,151.0
3005,272.0,2000,4.0,1.0,2.0,1.0,1.0,0.0,0.0,5000,84.0
3006,65.42,2009,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1198,112.0
3007,78.0,2008,2.0,1.0,2.0,1.0,0.0,1.0,0.0,5000,81.0
3008,78.0,1995,2.0,1.0,2.0,1.0,0.0,1.0,1.0,327,44.0
3009,74.0,1994,3.0,1.0,2.0,1.0,0.0,1.0,0.0,5000,29.0
3010,340.0,2009,4.0,2.0,2.0,1.0,1.0,0.0,0.0,694,25.0
3011,133.4,2010,3.0,2.0,2.0,1.0,0.0,1.0,1.0,760,154.0
3012,75.0,2014,2.0,2.0,3.0,1.0,0.0,1.0,0.0,5000,33.0
3013,62.0,2007,1.0,2.0,2.0,1.0,0.0,1.0,1.0,722,54.0
3014,133.6,2016,3.0,2.0,2.0,2.0,1.0,0.0,1.0,5000,138.0
3015,132.5,2005,3.0,2.0,1.0,2.0,0.0,1.0,1.0,446,34.0
3016,189.4,2005,4.0,2.0,2.0,2.0,0.0,1.0,1.0,440,89.0
3017,178.0,2006,4.0,2.0,2.0,2.0,0.0,1.0,1.0,705,168.0
3018,306.0,2010,4.0,2.0,2.0,2.0,0.0,0.0,0.0,349,146.0
3019,100.93,1995,3.0,2.0,3.0,2.0,0.0,1.0,1.0,237,89.0
3020,87.0,2008,2.0,2.0,2.0,2.0,1.0,0.0,1.0,5000,39.0
3021,137.58,2011,4.0,2.0,2.0,2.0,0.0,1.0,0.0,5000,59.0
3022,98.56,2005,2.0,2.0,2.0,2.0,0.0,1.0,0.0,5000,5.0
3023,81.7,2006,2.0,2.0,3.0,1.0,0.0,1.0,0.0,263,10.0
3024,86.0,1996,3.0,1.0,3.0,1.0,0.0,1.0,1.0,5000,23.0
3025,67.0,1996,2.0,1.0,1.0,2.0,0.0,1.0,1.0,5000,34.0
3026,95.0,2016,3.0,2.0,2.0,1.0,1.0,0.0,0.0,5000,81.0
3027,92.0,2012,2.0,2.0,2.0,2.0,0.0,1.0,0.0,1067,23.0
3028,91.0,2008,2.0,2.0,2.0,2.0,0.0,1.0,1.0,5000,18.0
3029,87.78,1997,3.0,1.0,3.0,1.0,0.0,1.0,0.0,1017,112.0
3030,266.0,2002,3.0,2.0,1.0,1.0,1.0,0.0,0.0,783,25.0
3031,92.0,2005,2.0,2.0,3.0,1.0,0.0,0.0,1.0,5000,10.0
3032,137.0,2017,3.0,2.0,1.0,1.0,1.0,0.0,0.0,577,10.0
3033,88.82,2008,2.0,2.0,2.0,1.0,0.0,1.0,0.0,5000,59.0
3034,114.5,2008,2.0,2.0,2.0,2.0,0.0,0.0,1.0,142,13.0
3035,72.39,2005,2.0,1.0,2.0,1.0,0.0,1.0,1.0,272,126.0
3036,123.0,2000,3.0,2.0,2.0,2.0,0.0,1.0,1.0,376,30.0
3037,71.0,1993,2.0,1.0,1.0,1.0,0.0,0.0,1.0,5000,71.0
3038,48.0,2014,1.0,2.0,2.0,2.0,0.0,1.0,1.0,5000,3.0
3039,98.0,2014,3.0,1.0,1.0,2.0,1.0,0.0,1.0,5000,33.0
3040,90.43,2015,3.0,2.0,3.0,1.0,1.0,0.0,1.0,5000,112.0
3041,117.8,2000,3.0,2.0,1.0,2.0,0.0,1.0,0.0,954,135.0
3042,86.8,2000,2.0,2.0,2.0,2.0,0.0,1.0,0.0,5000,52.0
3043,69.28,1996,2.0,1.0,3.0,2.0,0.0,1.0,1.0,1075,23.0
3044,34.18,1994,1.0,1.0,3.0,1.0,0.0,0.0,1.0,627,104.0
3045,171.0,2017,3.0,2.0,1.0,1.0,1.0,0.0,0.0,388,106.0
3046,49.6,1988,2.0,1.0,2.0,1.0,0.0,1.0,1.0,321,44.0
3047,50.5,1929,1.0,0.0,2.0,1.0,0.0,1.0,0.0,571,93.0
3048,100.62,2012,3.0,2.0,2.0,1.0,0.0,1.0,0.0,5000,112.0
3049,53.88,2001,2.0,1.0,2.0,7.0,0.0,1.0,0.0,510,84.0
3050,53.55,1998,1.0,1.0,2.0,1.0,0.0,1.0,0.0,929,31.0
3051,41.0,1993,1.0,1.0,1.0,1.0,0.0,0.0,1.0,310,84.0
3052,118.9,2004,2.0,2.0,2.0,1.0,0.0,1.0,0.0,306,142.0
3053,135.0,1999,3.0,2.0,2.0,2.0,0.0,1.0,1.0,1024,103.0
3054,52.9,1996,2.0,1.0,2.0,2.0,0.0,1.0,0.0,398,11.0
3055,65.72,1997,2.0,1.0,3.0,1.0,0.0,1.0,1.0,876,120.0
3056,63.0,1990,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1100,135.0
3057,88.0,2005,2.0,2.0,3.0,1.0,0.0,1.0,1.0,5000,23.0
3058,202.0,2000,4.0,2.0,2.0,2.0,1.0,0.0,0.0,531,82.0
3059,131.0,2009,3.0,2.0,3.0,2.0,0.0,1.0,1.0,708,85.0
3060,65.1,1996,2.0,1.0,1.0,2.0,0.0,1.0,1.0,828,34.0
3061,138.9,2003,3.0,2.0,1.0,1.0,0.0,1.0,1.0,148,86.0
3062,59.22,2010,1.0,2.0,3.0,1.0,0.0,1.0,0.0,813,61.0
3063,57.9,1994,2.0,1.0,3.0,2.0,0.0,1.0,1.0,1025,99.0
3064,82.3,2005,2.0,2.0,1.0,1.0,1.0,0.0,1.0,307,54.0
3065,129.79,2010,3.0,2.0,1.0,2.0,0.0,0.0,1.0,5000,9.0
3066,114.0,2000,3.0,2.0,1.0,2.0,0.0,1.0,0.0,344,117.0
3067,89.0,2005,3.0,2.0,1.0,1.0,0.0,1.0,1.0,805,81.0
3068,100.0,2004,4.0,2.0,3.0,2.0,0.0,1.0,1.0,5000,55.0
3069,99.38,2007,3.0,3.0,2.0,2.0,0.0,1.0,0.0,1150,67.0
3070,56.41,2005,1.0,1.0,2.0,1.0,0.0,1.0,1.0,753,117.0
3071,89.0,2012,3.0,2.0,2.0,2.0,0.0,1.0,1.0,5000,39.0
3072,96.33,2016,3.0,2.0,2.0,1.0,1.0,0.0,0.0,556,22.0
3073,61.0,2015,1.0,1.0,2.0,2.0,0.0,1.0,1.0,5000,12.0
3074,135.43,2012,2.0,2.0,3.0,3.0,1.0,0.0,0.0,978,25.0
3075,33.5,1994,1.0,0.0,3.0,1.0,0.0,0.0,0.0,5000,124.0
3076,131.29,2008,2.0,2.0,3.0,1.0,0.0,0.0,0.0,5000,123.0
3077,77.92,2014,2.0,1.0,3.0,1.0,0.0,1.0,0.0,5000,43.0
3078,97.27,2004,2.0,2.0,2.0,1.0,0.0,1.0,1.0,5000,53.0
3079,137.94,2008,3.0,2.0,1.0,2.0,0.0,1.0,0.0,285,51.0
3080,103.0,2013,3.0,2.0,3.0,2.0,0.0,1.0,0.0,447,23.0
3081,70.0,1996,2.0,1.0,3.0,3.0,0.0,1.0,1.0,618,98.0
3082,130.0,2011,3.0,2.0,3.0,1.0,0.0,0.0,0.0,5000,29.0
3083,75.03,2010,2.0,2.0,2.0,1.0,0.0,1.0,0.0,813,61.0
3084,170.0,2008,3.0,2.0,2.0,1.0,0.0,0.0,0.0,5000,123.0
3085,89.0,2012,2.0,2.0,3.0,2.0,0.0,1.0,1.0,5000,23.0
3086,40.5,1994,1.0,1.0,2.0,1.0,0.0,1.0,0.0,518,105.0
3087,48.34,2004,1.0,1.0,1.0,1.0,0.0,1.0,1.0,5000,65.0
3088,39.0,1985,1.0,1.0,1.0,1.0,1.0,0.0,0.0,427,25.0
3089,65.4,1994,3.0,1.0,2.0,1.0,0.0,0.0,1.0,5000,19.0
3090,60.0,1994,2.0,1.0,1.0,1.0,0.0,1.0,1.0,5000,115.0
3091,46.0,1997,1.0,1.0,2.0,1.0,0.0,1.0,1.0,5000,52.0
3092,177.09,2000,4.0,2.0,1.0,2.0,1.0,0.0,0.0,5000,128.0
3093,128.16,2005,3.0,2.0,3.0,2.0,0.0,1.0,1.0,5000,61.0
3094,91.42,1989,3.0,1.0,1.0,2.0,0.0,0.0,1.0,641,37.0
3095,89.0,2015,2.0,2.0,3.0,1.0,1.0,0.0,0.0,5000,45.0
3096,75.0,2014,2.0,1.0,3.0,1.0,1.0,0.0,0.0,5000,33.0
3097,45.47,1995,1.0,1.0,3.0,1.0,0.0,1.0,0.0,1180,16.0
3098,85.88,2010,2.0,2.0,2.0,1.0,0.0,1.0,1.0,492,115.0
3099,103.0,2016,3.0,2.0,2.0,2.0,1.0,0.0,1.0,910,85.0
3100,60.0,2008,2.0,2.0,2.0,1.0,0.0,1.0,1.0,5000,66.0
3101,143.39,1999,4.0,2.0,3.0,1.0,0.0,0.0,1.0,1032,127.0
3102,278.9,2002,4.0,2.0,3.0,3.0,0.0,1.0,0.0,995,25.0
3103,85.9,2006,2.0,2.0,2.0,2.0,1.0,0.0,1.0,538,33.0
3104,119.9,1980,2.0,2.0,2.0,2.0,0.0,1.0,0.0,424,31.0
3105,93.1,2011,2.0,2.0,3.0,1.0,0.0,1.0,1.0,601,44.0
3106,113.3,2009,3.0,2.0,1.0,2.0,0.0,1.0,1.0,863,49.0
3107,113.3,2003,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1153,89.0
3108,30.0,2013,1.0,1.0,3.0,2.0,0.0,1.0,1.0,247,60.0
3109,69.0,2000,2.0,1.0,3.0,2.0,0.0,1.0,1.0,843,122.0
3110,129.27,2002,3.0,2.0,2.0,1.0,0.0,1.0,0.0,286,34.0
3111,60.0,2009,1.0,1.0,3.0,1.0,0.0,1.0,0.0,5000,45.0
3112,134.0,2003,3.0,2.0,3.0,2.0,0.0,1.0,1.0,5000,53.0
3113,176.76,2007,4.0,3.0,2.0,2.0,0.0,1.0,0.0,1150,67.0
3114,141.72,1998,3.0,2.0,3.0,2.0,0.0,0.0,0.0,513,131.0
3115,160.0,2008,3.0,2.0,3.0,1.0,0.0,1.0,1.0,325,86.0
3116,56.0,1996,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1025,113.0
3117,129.0,2014,2.0,2.0,2.0,2.0,1.0,0.0,0.0,619,82.0
3118,94.65,2010,2.0,2.0,3.0,2.0,0.0,1.0,1.0,5000,58.0
3119,109.2,2007,3.0,2.0,2.0,1.0,0.0,1.0,1.0,5000,65.0
3120,49.0,2000,1.0,1.0,2.0,1.0,1.0,0.0,1.0,995,95.0
3121,111.75,1997,2.0,2.0,2.0,1.0,0.0,1.0,0.0,618,131.0
3122,36.36,1984,1.0,1.0,2.0,1.0,0.0,1.0,1.0,394,104.0
3123,503.0,2006,8.0,2.0,1.0,3.0,1.0,0.0,1.0,762,79.0
3124,136.65,2014,2.0,2.0,1.0,1.0,0.0,1.0,0.0,849,104.0
3125,70.1,2012,2.0,2.0,2.0,2.0,0.0,1.0,1.0,956,12.0
3126,120.0,2000,3.0,2.0,3.0,1.0,0.0,1.0,1.0,538,96.0
3127,74.9,2014,2.0,1.0,1.0,1.0,1.0,0.0,0.0,5000,33.0
3128,114.43,2008,3.0,2.0,2.0,2.0,0.0,1.0,1.0,5000,36.0
3129,120.4,2005,3.0,2.0,1.0,2.0,0.0,1.0,1.0,5000,95.0
3130,113.0,2015,3.0,2.0,2.0,2.0,0.0,1.0,0.0,1120,96.0
3131,260.39,2010,3.0,2.0,2.0,3.0,0.0,1.0,0.0,995,25.0
3132,84.06,2013,2.0,2.0,3.0,1.0,0.0,1.0,0.0,5000,33.0
3133,100.02,1998,2.0,1.0,1.0,1.0,0.0,1.0,0.0,817,113.0
3134,92.0,2008,2.0,2.0,2.0,2.0,0.0,1.0,1.0,762,54.0
3135,122.0,2010,2.0,2.0,3.0,2.0,0.0,1.0,0.0,619,41.0
3136,150.0,2011,3.0,2.0,2.0,2.0,0.0,1.0,0.0,5000,68.0
3137,195.0,2002,3.0,2.0,1.0,2.0,1.0,0.0,0.0,783,25.0
3138,57.9,2010,1.0,2.0,2.0,2.0,0.0,1.0,0.0,5000,45.0
3139,264.0,2002,3.0,2.0,3.0,1.0,1.0,0.0,0.0,783,25.0
3140,99.69,1999,2.0,1.0,3.0,1.0,1.0,0.0,0.0,870,125.0
3141,54.53,1988,2.0,1.0,2.0,1.0,0.0,1.0,1.0,5000,34.0
3142,210.56,2004,3.0,2.0,1.0,1.0,1.0,0.0,0.0,977,25.0
3143,88.0,2002,2.0,1.0,3.0,2.0,0.0,1.0,1.0,5000,5.0
3144,76.0,2011,2.0,2.0,1.0,2.0,0.0,1.0,0.0,5000,33.0
3145,111.28,1999,2.0,2.0,2.0,1.0,0.0,0.0,0.0,582,121.0
3146,90.15,2011,2.0,2.0,2.0,1.0,0.0,1.0,0.0,438,46.0
3147,64.0,2009,2.0,2.0,2.0,2.0,0.0,0.0,1.0,654,101.0
3148,93.31,2007,2.0,2.0,2.0,1.0,0.0,0.0,1.0,5000,5.0
3149,175.0,2011,3.0,2.0,1.0,2.0,0.0,1.0,0.0,496,86.0
3150,52.11,1985,2.0,1.0,3.0,1.0,0.0,1.0,0.0,992,11.0
3151,49.0,1986,2.0,1.0,3.0,2.0,0.0,0.0,0.0,175,48.0
3152,116.6,2014,3.0,2.0,3.0,2.0,1.0,0.0,0.0,5000,33.0
3153,74.0,1989,2.0,1.0,2.0,1.0,0.0,1.0,1.0,5000,10.0
3154,140.0,2001,2.0,2.0,3.0,2.0,0.0,1.0,0.0,258,89.0
3155,61.3,1996,2.0,1.0,2.0,1.0,0.0,1.0,1.0,269,75.0
3156,114.33,1994,3.0,2.0,1.0,2.0,0.0,1.0,1.0,965,21.0
3157,81.45,2006,3.0,2.0,1.0,1.0,0.0,1.0,0.0,968,22.0
3158,99.07,2006,3.0,2.0,3.0,2.0,0.0,1.0,1.0,908,33.0
3159,71.99,2008,2.0,2.0,2.0,2.0,0.0,1.0,0.0,5000,33.0
3160,73.0,2006,2.0,1.0,2.0,2.0,1.0,0.0,1.0,5000,95.0
3161,39.59,1990,1.0,1.0,2.0,1.0,0.0,1.0,0.0,809,27.0
3162,67.0,2014,2.0,1.0,1.0,1.0,1.0,0.0,0.0,5000,22.0
3163,64.0,1997,2.0,1.0,3.0,1.0,0.0,1.0,1.0,474,62.0
3164,57.3,2015,1.0,1.0,2.0,1.0,1.0,0.0,0.0,616,85.0
3165,60.0,2014,2.0,2.0,2.0,2.0,0.0,1.0,0.0,1032,98.0
3166,46.37,1995,1.0,1.0,3.0,1.0,0.0,0.0,1.0,775,42.0
3167,54.7,2008,2.0,1.0,1.0,1.0,0.0,1.0,0.0,5000,33.0
3168,65.0,2015,2.0,2.0,1.0,2.0,0.0,1.0,1.0,5000,3.0
3169,131.0,2007,3.0,2.0,2.0,1.0,0.0,1.0,1.0,5000,34.0
3170,80.0,2014,2.0,2.0,2.0,1.0,0.0,1.0,0.0,838,30.0
3171,434.0,2005,4.0,2.0,2.0,3.0,0.0,1.0,0.0,492,25.0
3172,90.0,1999,2.0,2.0,1.0,2.0,0.0,1.0,1.0,481,54.0
3173,170.16,1996,4.0,2.0,3.0,1.0,0.0,1.0,1.0,5000,8.0
3174,97.7,2013,3.0,2.0,3.0,2.0,0.0,1.0,0.0,5000,33.0
3175,128.0,2005,3.0,2.0,3.0,2.0,0.0,1.0,1.0,921,41.0
3176,94.4,2004,2.0,2.0,1.0,1.0,0.0,1.0,1.0,5000,5.0
3177,60.84,1999,2.0,1.0,1.0,1.0,0.0,0.0,0.0,745,113.0
3178,85.0,1996,2.0,2.0,1.0,1.0,0.0,1.0,1.0,209,75.0
3179,454.0,2006,5.0,3.0,3.0,2.0,0.0,1.0,1.0,382,13.0
3180,83.0,2010,2.0,2.0,3.0,1.0,0.0,1.0,1.0,5000,39.0
3181,71.0,1993,2.0,1.0,2.0,1.0,0.0,1.0,0.0,878,112.0
3182,84.0,2009,2.0,2.0,3.0,2.0,0.0,1.0,1.0,5000,39.0
3183,129.0,2013,3.0,2.0,2.0,1.0,0.0,0.0,0.0,5000,62.0
3184,98.24,2000,2.0,2.0,2.0,2.0,0.0,1.0,0.0,1074,53.0
3185,55.6,2014,1.0,1.0,3.0,1.0,0.0,1.0,0.0,5000,33.0
3186,66.02,2011,1.0,2.0,2.0,2.0,0.0,0.0,0.0,783,148.0
3187,125.0,2011,3.0,2.0,1.0,2.0,1.0,0.0,0.0,464,110.0
3188,135.1,2009,3.0,2.0,2.0,2.0,0.0,1.0,1.0,654,101.0
3189,97.0,2016,2.0,2.0,2.0,2.0,0.0,1.0,0.0,5000,36.0
3190,96.0,2005,2.0,2.0,3.0,1.0,0.0,1.0,1.0,5000,41.0
3191,90.0,2015,3.0,2.0,2.0,1.0,0.0,1.0,0.0,5000,10.0
3192,266.4,2005,3.0,2.0,3.0,2.0,1.0,0.0,0.0,783,25.0
3193,57.3,1990,2.0,1.0,3.0,1.0,0.0,0.0,0.0,446,17.0
3194,61.52,1994,2.0,1.0,2.0,1.0,0.0,0.0,1.0,5000,145.0
3195,78.0,2008,2.0,2.0,3.0,2.0,0.0,1.0,0.0,646,59.0
3196,150.0,2018,4.0,2.0,1.0,1.0,0.0,0.0,0.0,391,32.0
3197,42.47,1996,1.0,1.0,1.0,5.0,0.0,1.0,0.0,802,131.0
3198,114.0,2015,2.0,2.0,3.0,2.0,0.0,1.0,0.0,839,91.0
3199,76.0,2005,2.0,1.0,3.0,1.0,0.0,0.0,1.0,975,31.0
3200,126.0,2004,3.0,2.0,2.0,1.0,0.0,1.0,1.0,513,8.0
3201,41.1,1998,1.0,1.0,3.0,2.0,0.0,1.0,1.0,358,54.0
3202,81.6,2016,2.0,2.0,3.0,2.0,0.0,1.0,0.0,1148,36.0
3203,122.0,2000,2.0,2.0,3.0,2.0,1.0,0.0,1.0,298,89.0
3204,82.0,2010,2.0,2.0,3.0,1.0,0.0,1.0,1.0,5000,167.0
3205,95.97,2002,2.0,2.0,3.0,1.0,0.0,0.0,1.0,5000,5.0
3206,202.0,2002,3.0,2.0,3.0,1.0,1.0,0.0,1.0,372,13.0
3207,62.0,2006,2.0,1.0,2.0,2.0,0.0,1.0,0.0,424,31.0
3208,147.54,2007,3.0,2.0,1.0,1.0,1.0,0.0,1.0,286,144.0
3209,88.5,1999,2.0,2.0,2.0,1.0,0.0,1.0,1.0,634,44.0
3210,57.0,2013,1.0,1.0,3.0,1.0,0.0,1.0,0.0,528,70.0
3211,88.8,2009,3.0,2.0,3.0,2.0,0.0,1.0,0.0,5000,12.0
3212,53.57,2014,1.0,1.0,3.0,1.0,0.0,1.0,0.0,5000,22.0
3213,89.0,2013,2.0,2.0,1.0,1.0,1.0,0.0,1.0,5000,29.0
3214,89.1,2002,2.0,2.0,1.0,1.0,0.0,1.0,1.0,503,116.0
3215,125.0,2001,3.0,2.0,2.0,2.0,0.0,1.0,1.0,381,6.0
3216,136.31,2002,3.0,2.0,3.0,1.0,0.0,0.0,1.0,5000,5.0
3217,88.9,2017,2.0,2.0,3.0,2.0,1.0,0.0,1.0,1175,85.0
3218,106.0,2001,2.0,2.0,3.0,1.0,0.0,1.0,1.0,381,6.0
3219,97.0,2003,2.0,2.0,3.0,1.0,0.0,1.0,1.0,374,54.0
3220,99.0,2015,3.0,1.0,1.0,2.0,0.0,1.0,1.0,5000,51.0
3221,35.06,1983,1.0,1.0,1.0,1.0,0.0,0.0,0.0,501,21.0
3222,93.82,2006,2.0,2.0,2.0,2.0,0.0,0.0,0.0,647,117.0
3223,54.34,1998,1.0,1.0,2.0,3.0,0.0,1.0,1.0,925,24.0
3224,164.74,1996,4.0,2.0,3.0,1.0,0.0,1.0,1.0,977,120.0
3225,65.37,1995,2.0,1.0,1.0,2.0,1.0,0.0,1.0,787,24.0
3226,81.1,1995,2.0,2.0,1.0,2.0,0.0,1.0,1.0,948,89.0
3227,105.0,2014,2.0,2.0,1.0,2.0,0.0,1.0,0.0,5000,61.0
3228,74.91,2014,2.0,1.0,1.0,1.0,0.0,1.0,0.0,5000,33.0
3229,89.98,2008,2.0,1.0,3.0,2.0,1.0,0.0,1.0,5000,151.0
3230,73.0,2009,2.0,2.0,3.0,2.0,0.0,1.0,0.0,5000,36.0
3231,57.1,2005,1.0,2.0,1.0,1.0,0.0,1.0,1.0,701,28.0
3232,283.93,2012,4.0,2.0,2.0,8.0,1.0,0.0,0.0,978,25.0
3233,10.0,2013,3.0,2.0,1.0,2.0,0.0,1.0,0.0,950,56.0
3234,34.61,1991,1.0,1.0,2.0,2.0,0.0,1.0,0.0,171,11.0
3235,125.97,1997,3.0,2.0,2.0,1.0,1.0,0.0,1.0,265,110.0
3236,74.0,2014,1.0,2.0,2.0,2.0,1.0,0.0,1.0,5000,20.0
3237,89.0,2004,2.0,2.0,3.0,2.0,0.0,1.0,1.0,5000,49.0
3238,105.0,2004,3.0,2.0,1.0,2.0,0.0,1.0,0.0,679,85.0
3239,64.5,2001,3.0,1.0,3.0,7.0,0.0,1.0,0.0,427,25.0
3240,65.0,1999,2.0,1.0,3.0,2.0,0.0,1.0,0.0,236,106.0
3241,86.6,2009,2.0,2.0,1.0,2.0,0.0,1.0,1.0,5000,39.0
3242,54.66,1981,2.0,1.0,1.0,1.0,0.0,0.0,0.0,533,131.0
3243,130.0,1990,3.0,2.0,3.0,5.0,0.0,0.0,1.0,5000,61.0
3244,130.6,2000,3.0,2.0,2.0,1.0,1.0,0.0,1.0,5000,39.0
3245,89.0,2011,2.0,2.0,2.0,2.0,1.0,0.0,0.0,5000,29.0
3246,77.0,2014,2.0,1.0,1.0,2.0,0.0,1.0,0.0,5000,33.0
3247,114.6,2009,3.0,2.0,3.0,1.0,0.0,1.0,1.0,5000,61.0
3248,82.4,1998,2.0,2.0,1.0,1.0,0.0,0.0,1.0,81,120.0
3249,62.4,1995,2.0,1.0,2.0,1.0,0.0,1.0,1.0,671,126.0
3250,62.0,2005,1.0,1.0,2.0,2.0,0.0,1.0,0.0,653,85.0
3251,113.45,2003,3.0,2.0,2.0,1.0,0.0,0.0,0.0,5000,71.0
3252,69.73,1997,2.0,2.0,1.0,2.0,0.0,1.0,1.0,1075,23.0
3253,128.0,1996,3.0,2.0,2.0,2.0,0.0,1.0,0.0,311,69.0
3254,80.7,2014,2.0,1.0,2.0,1.0,1.0,0.0,0.0,5000,33.0
3255,71.0,2013,2.0,2.0,2.0,2.0,1.0,0.0,0.0,980,32.0
3256,39.21,1987,1.0,1.0,2.0,1.0,0.0,0.0,0.0,402,100.0
3257,146.89,2003,3.0,2.0,2.0,1.0,0.0,1.0,1.0,1055,24.0
3258,181.0,2003,3.0,2.0,1.0,2.0,0.0,1.0,1.0,440,89.0
