area,buildtime,room_num,hall_num,floor,dire,exemption of business tax,exemption of double tax,quality education,distance,loc,price
199.09,2015,3,2,2,1,0,1,1,569,126,145412
74.5,2000,3,2,3,1,0,1,0,5000,55,61745
102.36,2001,2,2,3,2,0,0,1,630,37,67214
75.5,2011,2,2,2,2,0,1,0,1014,9,35364
40,2010,2,1,3,1,0,1,1,5000,61,21250
88.93,2010,2,2,2,1,0,1,1,5000,60,35983
102,2006,2,2,2,2,0,1,0,336,11,63725
54,2008,1,1,3,1,0,0,1,1010,59,44444
56,1994,2,1,1,1,0,1,0,102,55,39286
43.56,1997,1,1,3,2,1,0,0,1046,24,45914
70,2000,2,2,2,1,1,0,1,683,86,57143
123.5,2005,3,2,3,2,0,1,0,5000,10,69636
90,2012,2,2,3,5,0,0,1,5000,61,42222
66.8,1997,2,2,3,2,0,1,0,290,73,50599
86.54,2015,2,2,1,2,1,0,0,5000,29,23111
141.35,2005,3,2,2,2,0,0,1,661,148,113194
66,2016,2,1,3,2,1,0,0,5000,58,16667
536,2009,5,3,3,2,0,1,1,404,87,152985
76.7,2003,2,2,2,2,1,0,1,682,12,28814
82,2006,2,2,2,1,0,1,0,556,22,37195
101.17,2002,3,2,2,1,0,0,1,705,42,86488
41.79,1990,1,1,1,1,0,1,1,5000,71,44269
46,1995,1,1,1,1,0,1,1,897,62,36957
55.9,2004,2,1,1,1,0,1,0,981,54,49195
182.34,2007,3,2,2,2,0,1,1,232,13,153559
102.3,2006,2,2,1,2,0,1,1,455,101,38612
67,2015,2,1,3,1,0,1,1,924,19,35522
224,2014,4,2,3,1,0,0,0,5000,45,66964
88.35,2011,2,2,2,1,0,0,1,5000,83,33390
110.53,2003,2,2,2,1,0,1,0,717,140,76902
127,2004,3,2,3,2,0,1,1,762,54,60000
80.17,2006,2,2,2,2,0,1,1,959,144,41163
89.6,2009,2,2,1,1,0,1,1,5000,18,22879
78.6,2008,2,2,2,2,0,1,1,905,9,41730
276.28,2006,4,2,1,2,0,1,1,382,13,166498
148.83,2007,3,2,3,1,0,1,1,830,168,99442
57.7,1986,2,1,2,2,0,1,0,685,51,58925
67.41,2013,2,1,1,1,0,1,0,5000,70,28186
89.2,2010,3,2,2,2,0,1,0,5000,12,38117
103,2009,2,2,3,2,0,1,1,159,105,79612
97.1,2006,2,2,2,2,0,1,1,706,54,56643
138.8,2011,3,2,2,2,0,1,0,412,60,36744
315.74,2004,4,2,3,3,0,1,0,995,25,102933
70,1989,2,1,3,1,0,1,0,637,131,64286
134.03,2014,3,2,2,2,0,1,0,729,37,73118
81.7,2008,2,2,2,2,0,1,0,5000,45,33782
64.77,2018,1,2,3,1,0,1,1,936,102,47090
81.1,2003,2,2,1,1,0,1,1,5000,45,40691
70,2012,2,2,2,2,0,1,1,5000,3,8571
89.22,2000,3,2,2,2,0,1,0,5000,36,61645
39.54,1985,1,1,3,1,0,0,1,721,131,89530
48,1991,1,1,2,2,0,1,1,173,51,60417
78.7,2006,2,2,1,2,1,0,1,187,24,52097
90,2000,3,1,1,1,0,1,1,5000,162,24222
99.07,2006,3,2,3,2,0,1,1,908,33,43404
94.1,2006,2,2,1,2,0,1,1,5000,49,40383
59.2,2015,3,2,1,2,0,1,1,5000,3,13007
166,2013,3,2,3,2,0,1,0,885,23,34940
109,2006,2,2,3,2,0,1,1,325,100,82569
139.89,2004,3,2,2,1,0,1,1,5000,53,85782
75,2006,2,2,2,1,0,1,1,918,54,44667
116,2006,3,2,2,3,1,0,1,918,54,41810
271,2015,5,2,1,1,0,1,0,5000,77,41697
170,2012,3,2,1,1,1,0,0,388,106,111059
155.5,2002,3,2,1,2,1,0,1,5000,80,80386
98.3,1998,3,2,3,1,0,1,0,618,24,52391
88.6,1997,3,1,2,2,0,1,1,1170,85,32731
76.29,1995,2,2,2,1,0,0,0,671,116,50465
86,2005,2,1,3,8,0,1,0,633,50,58140
88.5,2014,2,2,2,2,1,0,0,5000,144,33333
146,2008,3,2,3,1,0,1,1,1152,102,32877
50.8,1995,2,1,3,1,0,1,1,173,51,69882
58.82,1994,2,1,2,1,0,1,1,661,109,35362
105,2016,2,2,2,1,1,0,0,849,104,89333
136.58,2002,3,2,3,1,0,1,0,1063,139,64065
92.83,2013,3,2,2,2,0,1,1,5000,61,34795
135,2015,3,2,1,2,1,0,1,5000,20,37037
337,2004,3,2,2,3,0,1,0,977,25,117211
83,2009,2,2,2,2,1,0,0,5000,43,21566
44.4,2000,1,1,1,1,0,1,0,236,106,99099
42.9,1996,1,1,2,1,0,1,1,571,42,62937
83,2005,2,2,1,1,0,1,1,5000,34,47590
110.24,2013,3,2,1,2,0,1,1,5000,29,30842
362.21,2008,4,2,2,2,0,1,1,232,13,165650
72,2004,2,2,2,2,0,1,0,5000,132,40278
98,2004,2,2,3,2,0,1,1,762,54,63265
31.11,1990,1,1,1,1,0,1,0,393,131,65895
84,2009,2,2,2,2,0,1,1,479,30,48810
89,2012,3,2,2,1,0,1,1,5000,23,33708
288.1,2014,4,2,3,6,0,1,1,770,55,97188
118.2,2012,4,2,2,2,0,1,0,5000,132,71912
141.5,2012,3,2,3,2,0,1,0,839,91,95406
98.1,2014,3,2,2,2,0,1,1,655,16,30581
71.36,2007,2,1,2,2,0,1,1,750,85,42040
49.17,1995,1,1,2,1,0,1,0,5000,59,28473
57.71,1988,2,1,1,5,0,0,0,813,109,29977
164,2007,3,2,3,2,0,1,0,693,17,58537
173.35,2015,4,2,2,2,1,0,0,5000,61,43900
102.2,1999,2,2,1,1,0,1,1,467,78,53816
51.63,1980,2,1,1,1,0,1,1,712,143,113887
92,2011,3,2,2,1,0,1,0,420,23,35870
124,2018,3,2,3,2,0,0,0,5000,70,48387
168.51,2012,4,2,1,2,1,0,1,801,128,47475
60.54,1992,2,1,2,2,0,0,1,106,26,42947
199.09,2015,3,2,2,1,0,1,1,569,126,145412
52.57,2009,1,1,3,1,0,1,1,1155,37,89405
80.15,1995,3,1,1,1,1,0,1,974,113,64255
79.22,2002,2,2,2,2,0,1,1,5000,61,34095
82,2008,2,2,2,1,0,0,0,5000,62,46951
95,2014,2,2,2,2,0,1,1,5000,61,42104
33.5,1994,1,0,3,1,0,0,0,5000,124,53433
83.52,1997,2,1,2,1,0,0,1,851,4,62261
202.84,2013,3,2,3,2,1,0,0,626,6,118320
88.45,2009,3,1,1,1,1,0,1,440,144,68400
62.7,1995,2,1,2,2,0,1,0,345,44,47528
147.5,2015,3,2,2,1,1,0,0,551,32,47458
58,2017,1,2,2,2,0,1,0,766,54,55172
98.3,2010,2,2,3,1,0,1,0,5000,52,38657
188,2014,4,2,3,1,0,0,1,885,101,42553
62.19,1994,2,1,1,1,1,0,1,5000,42,71555
47.7,1986,2,1,1,1,0,1,1,888,48,77149
90.99,2005,2,2,2,1,0,0,1,5000,94,69238
189.4,2005,4,2,3,1,1,0,1,440,89,79197
97,2012,2,2,1,1,1,0,1,5000,61,45361
69,1995,2,1,2,2,0,1,0,724,75,37681
57.12,1995,2,1,3,2,1,0,0,568,127,62675
83,2008,2,2,1,2,0,1,1,5000,39,26506
102.12,1999,2,2,2,1,0,1,1,5000,37,54837
97,2003,3,2,2,2,0,1,0,5000,55,50000
307.51,2012,4,2,2,1,0,0,0,612,106,136581
125.5,2015,3,2,1,2,0,1,0,5000,59,31873
346.24,2005,3,2,1,1,1,0,0,977,25,101086
56.65,2014,1,1,2,1,1,0,1,863,19,28773
53,1999,2,1,1,1,1,0,1,697,30,49057
315,2016,4,2,1,2,0,1,1,770,55,109841
70,2009,2,2,2,2,0,1,0,5000,7,7214
75,2007,2,2,3,7,0,1,0,5000,36,35333
98.81,2014,3,1,1,1,0,0,0,5000,51,60318
70,2005,1,2,1,1,0,0,1,158,100,90000
39,1988,1,1,2,1,0,1,1,433,44,47436
98,2003,3,2,2,1,0,1,0,339,44,63265
90.96,2014,3,1,3,2,0,1,0,5000,43,32982
135.6,2000,3,2,2,1,0,1,0,5000,10,19580
130.8,2009,2,2,2,2,0,1,1,232,13,126147
89,2001,2,2,1,2,0,1,0,5000,114,20225
130.96,2011,3,2,1,6,0,1,1,5000,61,44976
126.63,2017,3,2,1,2,0,1,0,435,54,53700
77,2014,2,2,3,2,1,0,0,5000,33,25974
84.58,1994,2,2,1,2,1,0,1,5000,43,24829
89.4,2002,2,2,2,1,0,1,1,661,27,64877
62.07,1994,1,1,1,5,0,0,1,1110,8,57999
98,1996,3,1,1,2,0,1,0,675,24,43367
74.9,2013,2,2,2,1,1,0,0,5000,136,52069
165.3,2003,3,1,3,2,0,1,1,620,143,77435
146.89,2003,3,2,2,1,0,1,1,1055,24,42549
161.32,2005,3,2,2,1,0,0,0,262,15,83685
45.69,1997,1,1,3,1,0,1,0,597,40,43773
33.6,1994,1,0,2,1,0,1,1,5000,80,65179
189,2014,3,2,2,1,1,0,1,770,55,105820
111,2005,3,2,2,2,0,1,1,5000,5,60180
114,2009,2,2,3,2,0,1,1,682,12,28070
119.6,2006,3,2,2,2,0,1,1,102,42,76923
74,2014,2,2,2,1,1,0,0,5000,23,27703
174.94,2006,4,2,3,1,0,1,1,682,146,57048
36.27,1990,1,1,3,1,0,1,1,389,50,51006
48.28,1990,2,1,3,2,0,1,1,878,8,61102
144.36,2012,2,2,1,1,1,0,0,978,25,121225
99,2001,2,2,1,1,0,1,1,735,24,63131
75,2011,2,1,3,2,1,0,0,5000,132,46667
72,2008,2,1,1,1,0,0,1,5000,29,19444
99.38,2007,3,3,3,2,0,1,0,1150,67,53331
53,1995,2,2,1,1,0,1,1,172,44,45283
123,2004,3,2,2,1,0,1,1,578,14,65041
79,2012,2,2,1,2,0,1,1,5000,18,27848
147.66,2003,3,2,3,2,0,0,0,310,15,84654
75,2013,2,2,1,2,0,1,0,1125,32,30000
41,1989,1,1,2,1,0,0,1,263,104,117073
130.24,2005,3,2,3,1,0,0,1,980,19,26873
769,2005,8,3,1,3,1,0,0,492,25,258778
43.69,1993,1,1,1,1,0,0,0,731,131,70954
54.04,1994,2,1,3,1,0,1,1,454,99,45337
207,2014,4,2,3,1,0,1,0,5000,61,41063
67.77,1994,2,1,2,1,0,1,1,719,99,42497
59.99,1993,2,1,3,2,1,0,0,625,42,46341
72.56,2012,2,1,3,1,0,1,1,1068,22,31009
90,2005,2,2,2,2,1,0,1,426,150,57778
41.63,1986,1,1,1,1,0,0,0,637,131,68220
132.43,2004,3,2,1,1,0,1,1,5000,34,54368
70.81,1995,2,1,3,1,0,1,1,1123,8,67081
105,2018,3,2,3,2,1,0,0,880,97,45381
293,2014,4,2,2,2,0,1,0,173,98,76109
431.9,2007,4,2,2,2,0,1,0,492,25,173651
104,2014,3,2,2,2,0,1,1,216,86,83654
125,2012,3,2,3,2,0,1,0,805,44,56000
70,2004,2,2,2,2,0,1,1,776,66,22571
170.24,2005,3,2,1,1,0,1,1,459,104,95160
78,2014,2,2,2,1,0,1,0,5000,33,27308
43,1994,1,1,1,1,0,1,1,991,48,54651
40.5,1994,1,1,3,1,0,1,1,424,145,48148
127.33,2003,3,2,2,1,0,1,1,5000,5,64007
62,2014,2,1,2,1,0,0,1,5000,80,67419
145.28,2004,3,2,2,2,0,1,0,610,113,56443
49,1984,2,1,2,2,0,1,1,5000,26,38367
137.24,2012,3,2,1,1,0,0,1,666,49,87438
171,2008,4,2,1,2,0,1,0,474,17,70175
238,2003,4,2,2,2,0,0,0,712,170,90336
218,2000,4,2,3,1,0,1,0,989,25,100917
93.9,2015,3,2,3,2,1,0,0,5000,81,38445
152.17,1999,3,2,2,1,0,0,0,732,131,69002
390,2010,4,3,2,3,0,1,0,694,25,251282
168.22,2008,3,2,3,1,0,1,1,790,122,112888
154.48,2005,3,2,1,2,0,1,0,474,17,73149
64,1995,2,1,2,1,1,0,1,1025,99,37500
127,2006,3,2,2,1,0,0,0,965,52,34567
114.45,2005,3,2,3,5,0,1,0,5000,1,39318
90.88,2016,3,2,2,2,0,1,1,5000,61,52597
49.2,1994,2,0,2,1,0,1,1,5000,94,52846
129,2011,3,2,3,2,0,1,1,527,33,58915
104.2,2003,2,2,3,2,0,1,1,745,103,50864
144.36,2012,2,2,1,8,1,0,0,978,25,138543
80.8,2014,2,1,3,1,0,0,1,5000,19,20916
73,2008,2,2,1,2,0,1,1,1017,9,40959
43,1989,1,1,2,1,0,1,0,813,109,25581
58,1993,2,1,1,2,1,0,1,939,118,44828
117.3,2003,3,2,2,2,0,1,0,631,15,75703
123.83,2002,3,2,2,2,0,1,0,593,78,61374
125,2009,3,2,2,2,0,1,0,5000,59,33600
75.97,2010,2,1,1,1,0,0,1,5000,9,38173
95,1997,3,1,1,1,0,1,0,1189,71,50526
89,2009,2,2,1,2,0,1,1,791,101,39888
118.1,2012,3,2,3,3,0,1,1,5000,61,40474
45,1996,1,1,2,1,0,0,0,60,86,82222
35.48,1985,1,1,2,1,0,1,1,764,11,60598
97,2009,2,2,1,2,1,0,1,5000,22,30928
71.2,2007,2,2,2,2,1,0,1,5000,61,32022
106,2002,2,2,3,2,0,1,0,5000,51,64151
81,2005,2,2,2,1,0,1,1,5000,115,44444
63.45,2004,2,1,2,2,0,0,0,5000,132,45548
300,2009,4,2,2,2,0,1,1,770,55,86667
102.5,2007,2,2,2,1,0,1,1,142,13,107317
82.27,1999,2,1,3,1,0,1,1,632,108,36222
93,2014,3,2,3,2,0,1,1,5000,61,31720
142.27,2004,3,2,2,1,0,1,0,471,131,94890
60.2,2000,2,1,2,2,1,0,1,262,54,48173
58.42,1993,2,1,2,1,0,1,1,1063,8,57343
131,2009,2,2,3,2,1,0,1,232,13,160305
89,2015,2,2,3,2,1,0,0,5000,74,43596
36.3,2000,2,1,3,2,0,1,0,5000,81,24242
93,2000,2,1,3,2,1,0,1,596,54,45484
169.73,2005,3,2,1,1,0,1,0,1015,88,58917
68.21,1997,2,1,3,1,1,0,1,950,85,39437
43.65,1993,1,1,2,1,0,0,1,514,50,68729
81,2008,2,2,2,2,0,1,1,59,77,28765
303.93,2004,4,2,2,7,0,1,0,995,25,72385
86.2,2016,2,2,3,2,1,0,0,672,49,83643
184.69,2003,3,2,1,1,0,0,0,471,131,83924
223.23,2017,4,2,2,2,0,0,0,388,106,134391
101.8,2005,3,2,1,2,0,1,0,233,59,41257
51,1989,2,1,1,2,0,1,0,495,11,60784
64.5,2005,2,1,3,2,1,0,0,5000,132,43101
41.3,1998,1,1,2,1,0,1,1,454,99,41525
90.2,2012,2,2,2,2,0,1,0,5000,43,27716
119.68,2015,3,2,1,1,0,1,0,323,48,75201
102.86,1999,2,2,1,1,0,1,0,1139,116,49582
92.04,2005,2,2,2,1,0,1,0,5000,33,37484
101.51,2005,3,2,1,1,0,1,1,1030,9,36253
117.31,2013,3,2,1,1,0,1,1,5000,102,36485
47,1987,1,1,2,1,0,0,1,5000,136,44681
101.8,2008,2,2,1,2,0,1,1,5000,49,41257
95,2013,3,2,2,2,1,0,1,938,54,47368
121,2014,3,2,1,7,1,0,0,5000,144,32231
151.83,2006,3,2,3,2,0,0,1,398,106,111901
92,2008,2,2,2,2,0,1,1,762,54,52174
81.5,2006,2,2,2,1,1,0,1,366,54,56012
90.8,2006,2,2,2,1,0,1,1,5000,45,40198
154.93,2004,4,2,2,2,0,1,1,584,84,111986
86.16,2010,2,1,3,1,1,0,1,5000,82,88208
302,2005,3,2,1,2,0,1,0,783,25,100993
97,2002,2,2,1,2,0,1,1,574,24,42268
46.5,1994,1,1,2,2,0,0,0,5000,34,46237
68.5,2010,1,2,1,1,0,1,1,5000,60,35766
90,2008,2,2,2,2,0,1,1,5000,39,24444
73.9,1998,2,2,2,2,1,0,1,5000,12,31800
124.5,2000,5,2,2,1,0,1,0,905,89,60241
61.67,2009,1,1,1,2,0,0,1,5000,39,18648
70,2013,2,1,1,1,0,1,1,5000,26,42143
58.92,1997,2,1,2,2,0,1,0,1046,24,48371
315,2008,4,2,1,3,1,0,0,995,25,85683
132.16,2006,3,2,1,1,1,0,1,398,106,111985
60.3,2005,2,1,1,1,0,1,1,5000,45,38972
63,1997,3,2,3,1,0,1,0,92,37,47460
94.7,2007,2,2,3,2,0,1,0,5000,59,38015
145.11,2003,3,2,2,1,0,0,1,683,178,75805
71,1992,3,1,2,2,0,1,0,304,113,43380
79.92,2010,2,2,1,1,1,0,0,5000,9,43168
69.8,2015,2,1,1,1,0,0,0,925,22,26504
74,1985,2,1,2,1,0,1,1,592,113,54054
77,2017,2,2,1,1,1,0,0,5000,129,32857
108.53,2004,2,2,2,1,0,1,1,158,15,66802
99.25,2004,2,2,2,8,0,1,1,427,12,37078
107.3,2004,2,2,2,2,0,1,1,543,105,84809
56,1993,2,1,1,1,0,1,0,5000,71,48214
64,2014,1,1,3,2,0,1,1,708,85,45312
46,2008,1,1,2,1,0,1,0,286,51,59783
81,2005,2,2,1,1,0,0,1,5000,115,45679
60,1996,2,1,3,1,0,1,1,1108,99,36667
66.27,1995,2,1,1,4,1,0,1,409,99,37724
69,1986,2,1,2,5,0,1,1,584,152,56522
430.24,2005,4,2,2,3,1,0,0,492,25,220807
70.46,1997,2,1,2,1,1,0,1,630,54,40874
97.13,2008,2,2,3,1,0,0,0,5000,57,33872
127,1999,3,2,2,2,0,1,0,5000,154,42520
288,2014,4,2,3,1,1,0,1,770,55,100694
134.7,2012,4,2,3,2,0,1,0,5000,12,43059
104.31,2004,2,2,2,2,0,1,1,5000,108,40265
126,2017,4,2,3,2,0,0,0,5000,9,38889
140,2002,3,2,2,2,1,0,0,5000,113,65000
47.57,1993,2,1,3,1,1,0,1,5000,145,50242
120,2008,3,2,1,1,0,1,0,5000,29,23333
39.7,1995,1,1,2,1,0,1,1,1025,99,39043
104.71,2012,2,2,1,2,0,1,1,936,102,40588
75,2010,3,2,3,2,0,1,1,5000,3,13200
47,1994,1,1,2,1,0,1,0,795,27,44681
61.39,1993,2,1,3,2,0,1,0,349,42,48542
93.6,2013,3,2,1,2,0,1,0,5000,179,22436
159,2014,3,2,2,2,0,1,0,5000,5,67925
71.8,2013,1,1,1,1,0,1,1,5000,61,44568
85,1999,3,2,3,2,0,1,1,461,37,42353
103.32,2004,2,2,1,1,0,1,0,222,136,61460
116.9,1997,3,2,2,2,0,1,0,588,50,51326
87.5,2014,3,2,1,2,0,1,0,5000,81,36571
53.12,2008,1,1,1,1,0,0,1,1017,9,43110
148.95,2008,3,2,3,1,0,0,0,330,131,100705
100.7,2005,2,2,1,2,0,1,1,261,31,58590
86.32,2004,2,1,3,1,0,1,1,5000,9,35913
78.6,2000,2,1,2,2,0,1,0,1014,9,33461
56.48,1993,2,1,1,1,0,1,1,475,132,44263
111.3,2018,4,2,1,1,1,0,0,1064,39,28751
89,2010,2,2,2,2,0,1,0,5000,68,20000
270.89,2012,4,2,2,1,0,1,0,683,104,84905
134.19,2009,2,2,2,1,0,0,1,334,121,105820
89,2011,2,2,2,1,1,0,1,5000,61,43258
144.9,2004,3,2,2,2,0,1,1,5000,89,96618
90.5,2005,2,2,3,1,0,1,1,120,109,28177
136,2010,4,2,1,1,0,1,0,5000,12,37500
87.42,2014,3,2,3,1,0,1,0,405,60,37749
100,2013,3,2,3,1,1,0,1,748,23,42000
198.36,2004,4,2,1,1,1,0,1,401,89,88223
117,1998,2,2,3,2,0,1,0,457,100,61538
89,2017,2,2,2,2,0,1,0,5000,58,20225
142,2006,3,2,3,2,0,1,0,474,17,75352
60.2,2009,1,1,2,1,1,0,1,666,112,38206
84.49,1994,2,2,2,1,0,1,1,799,120,58587
89.8,2009,2,2,3,2,0,1,1,791,101,39198
75.98,2009,2,2,3,2,0,1,1,1010,59,44485
57,1982,2,1,2,2,0,1,1,5000,11,42105
105,2005,2,2,3,2,0,1,1,5000,34,38095
75.49,2008,2,1,3,1,0,1,0,918,59,42390
73,2000,2,2,2,1,0,1,1,184,66,28493
66.96,2015,2,1,3,1,0,1,0,5000,22,25388
40.59,1987,1,1,2,1,1,0,1,945,103,42621
43,1998,1,1,1,1,0,1,1,918,99,40233
108.84,2010,2,2,2,1,0,0,1,615,110,142411
114.47,2000,3,2,3,1,0,0,1,5000,5,62287
70,2009,2,2,2,2,0,1,0,5000,7,7214
65,2013,2,2,2,2,0,0,0,5000,7,7231
98.2,2000,2,2,1,2,0,1,0,646,78,52953
126,2008,3,2,3,2,0,1,1,5000,23,20000
36.56,1987,1,0,2,1,0,0,1,497,48,77407
44,2014,1,1,1,2,1,0,0,458,100,75000
310.91,2004,3,2,3,3,1,0,0,977,25,125438
123.2,2008,3,2,3,2,0,1,1,5000,80,60471
143.3,2004,3,2,3,2,0,1,0,472,139,82345
67.85,2003,1,2,3,1,0,0,1,484,134,104053
70.86,1960,2,1,2,1,0,1,1,379,25,64917
145.9,2000,3,2,2,1,1,0,0,5000,61,47293
65.5,1996,2,2,1,1,0,1,1,243,30,53435
91.2,2004,2,2,2,2,0,1,1,5000,49,44737
41,1987,1,1,1,2,0,1,0,5000,155,8537
120,2004,2,2,2,2,0,1,1,447,110,77333
82.6,2014,2,2,1,2,0,1,0,5000,61,29056
112,2017,3,2,2,2,0,1,1,5000,19,40179
55,1992,2,1,2,2,0,1,0,274,6,56364
57.3,2013,1,1,2,1,0,1,1,938,54,45201
95,2014,3,2,2,2,0,0,0,569,149,41053
34.5,1988,1,1,1,1,0,1,0,637,131,68116
95,2000,3,2,3,2,0,1,1,776,89,58947
103.41,2004,3,2,3,2,0,1,0,315,54,38681
74.14,2011,2,1,2,1,0,1,0,1180,144,42892
165,2017,3,2,2,2,1,0,0,704,84,84848
124.3,2011,3,2,3,2,0,1,0,883,33,31376
96.3,1990,3,2,3,5,1,0,1,346,54,48806
142,2013,3,2,2,1,1,0,0,531,10,41549
72,2008,2,2,2,2,0,1,1,5000,61,34861
266.8,2015,5,2,3,1,0,1,0,5000,72,61844
88.4,2008,3,2,1,1,0,1,1,487,54,73529
87,2005,2,2,2,1,0,0,1,5000,115,44598
140.4,2005,3,2,3,2,0,1,1,752,24,74786
101.1,2003,3,1,3,1,0,1,1,776,24,57369
96.2,2015,3,1,2,1,0,1,1,5000,12,42412
73.8,2015,2,2,3,2,0,1,1,5000,61,33875
76,2008,2,2,2,1,0,1,1,918,54,45395
42,1990,1,1,3,1,0,0,1,1176,8,73810
391,2017,5,2,3,2,0,1,0,337,13,171356
90,2015,3,2,1,2,1,0,0,5000,90,23889
54.69,1988,2,1,3,1,0,1,1,5000,16,28890
120.55,2004,3,2,2,2,0,1,0,584,80,38988
52.92,2014,1,1,1,2,1,0,1,5000,22,27400
34,1998,1,1,2,1,0,1,0,349,42,51471
86.8,2010,2,2,1,2,0,1,1,980,19,26382
126,2000,3,2,3,2,0,1,0,5000,36,27778
49,2013,1,1,1,1,0,1,0,1156,30,52041
661.21,2006,5,3,3,2,0,1,1,439,13,181470
90,2014,3,2,2,1,0,1,0,5000,9,66556
65.6,2007,1,2,2,2,0,1,1,654,101,39329
160,2014,4,2,2,2,1,0,0,5000,81,38062
339.98,2005,3,2,1,1,0,1,0,977,25,132331
29.6,1995,1,1,2,1,0,1,1,719,99,48986
128,2013,3,2,3,2,1,0,0,508,40,73828
51,1992,2,1,2,2,0,1,1,321,44,47059
93.31,2007,2,2,3,1,0,0,1,5000,5,66445
56.69,2005,1,1,2,1,0,1,1,387,41,62621
65.69,2014,2,1,1,2,0,1,0,5000,22,23139
92,2010,2,2,1,2,0,1,1,5000,61,31304
96,2014,3,2,3,2,1,0,0,458,100,82292
137,2014,3,2,3,2,1,0,1,752,46,72255
89.83,1998,3,1,2,2,0,1,1,1126,41,48425
62.63,2002,1,1,3,1,0,1,1,503,116,79036
127.5,2014,2,2,1,1,1,0,0,619,82,78431
85.73,1998,3,2,2,1,1,0,1,925,24,54240
143.3,2015,3,2,3,2,1,0,0,5000,61,40475
106,2008,2,2,3,2,0,1,0,5000,9,29245
153.7,2008,3,2,1,1,0,1,1,762,54,57905
77.23,1996,2,1,3,1,0,0,1,5000,65,38198
78.53,2012,2,2,2,2,0,1,0,5000,33,30052
157,2004,3,2,2,2,0,1,1,762,54,58809
85,2010,2,2,3,2,0,1,0,5000,52,39412
150,2018,4,2,1,1,0,0,0,391,32,46533
40.78,1989,1,1,1,1,0,0,1,5000,94,92692
41.07,1992,1,1,3,1,0,1,1,1187,145,48697
70.51,1995,2,1,3,1,0,1,1,571,42,56730
114.77,2001,2,2,1,1,0,1,1,265,34,54892
86,2015,2,2,2,2,1,0,0,5000,70,30233
86.7,2003,2,2,3,2,0,1,1,1048,108,40369
88.09,2010,3,2,2,2,0,0,0,5000,9,52106
39,2010,1,1,2,1,0,1,1,5000,119,17949
52,1994,2,1,1,1,0,1,1,976,99,45192
108,2006,3,2,2,2,0,1,1,5000,12,34722
92.31,2002,2,2,3,2,1,0,0,1019,171,45499
96.5,2010,2,2,2,1,0,1,0,5000,58,13990
53.9,1978,2,1,3,1,0,0,0,5000,76,22820
110,2012,3,2,3,1,0,1,1,874,49,40909
57.3,1994,2,1,2,1,0,1,1,918,99,42757
145,2016,4,2,3,2,1,0,1,5000,39,32414
73,2008,2,1,2,2,0,1,1,5000,61,32603
84.6,2012,2,2,3,2,0,1,1,5000,76,28960
58.37,1989,2,1,3,2,0,1,0,303,6,56536
108.8,2014,3,2,1,1,1,0,1,643,12,41360
56,2013,1,2,3,1,0,1,0,5000,33,30357
66.4,1996,2,1,1,1,0,1,1,5000,115,39910
88,2011,3,2,3,3,0,0,1,236,40,73864
51.6,1996,2,1,3,2,0,1,0,1089,44,46512
96.56,2001,2,2,3,5,0,1,1,743,8,80779
223.06,2017,4,2,3,1,1,0,0,388,106,141218
93.6,2008,2,2,2,1,0,1,0,743,54,55556
151.88,2005,3,2,1,2,0,1,0,647,104,90861
83.5,2012,2,2,3,1,0,1,1,394,92,51497
45.8,1994,1,1,2,1,1,0,1,5000,65,39301
210.93,2013,3,2,1,2,1,0,0,588,113,78225
103.1,2009,3,2,3,2,0,1,0,5000,52,35403
91,2013,2,2,2,2,0,1,0,5000,180,16484
275,2014,4,2,1,2,1,0,0,337,13,152727
62,2008,1,1,2,1,0,1,0,1138,62,53226
89,2002,2,1,2,2,0,1,0,763,54,59551
93,2014,2,2,2,1,1,0,0,5000,29,13763
65,2013,2,1,2,2,0,1,0,784,132,46154
66.52,1993,2,1,3,1,0,1,1,546,62,46001
97,2013,3,2,3,2,1,0,0,807,77,30928
90,2018,3,2,2,1,1,0,0,5000,7,9889
129.68,2004,3,2,3,2,0,1,1,5000,71,55367
120,2008,3,2,1,1,0,1,0,5000,29,23333
79,2012,2,2,2,1,0,1,0,567,40,45696
89.52,2010,3,2,3,7,0,1,0,5000,9,46917
480,2015,5,3,3,1,0,1,0,5000,88,125000
73.4,1998,2,2,1,1,0,1,1,661,27,56540
166,2010,3,2,3,2,0,0,1,790,122,95783
74,1992,2,1,3,1,0,1,0,296,44,41622
32.4,1984,1,0,2,1,0,1,1,5000,16,31790
126.29,2002,3,2,3,1,0,1,0,244,86,85517
85.69,2004,2,2,2,1,0,1,0,5000,144,35010
90.88,2016,3,2,1,2,0,1,1,5000,61,52267
399.51,2010,4,2,3,5,0,1,1,790,122,149809
43.86,2014,1,1,3,1,0,0,0,458,100,93479
132,1999,3,2,2,2,0,1,1,448,104,87121
99.44,2008,2,2,1,1,0,1,0,330,131,110619
94.5,2015,3,2,1,2,1,0,1,5000,12,41270
160.34,2008,3,2,2,1,0,0,1,325,86,102906
125.15,1997,3,2,3,2,0,1,0,616,142,47143
52.38,1992,2,1,3,2,0,1,0,5000,31,54601
55.2,1996,2,1,2,1,0,0,1,440,26,48007
89.5,2010,3,2,3,1,0,1,0,5000,12,39106
87,2006,2,2,3,1,0,1,1,918,54,45977
172,2000,3,2,2,5,0,1,1,620,143,74419
47.54,2009,1,1,2,1,0,1,1,1085,22,33235
